opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc
5.0,4.0,4.0,4.0,4.0,4.0
3.0,2.0,4.0,4.0,4.0,5.0
4.0,2.0,2.0,4.0,2.0,4.0
5.0,2.0,2.0,4.0,4.0,2.0
4.0,2.0,1.0,5.0,1.0,2.0
2.0,1.0,1.0,4.0,1.0,1.0
5.0,1.0,2.0,3.0,1.0,1.0
5.0,1.0,1.0,5.0,2.0,1.0
4.0,2.0,1.0,4.0,2.0,1.0
3.0,3.0,4.0,3.0,3.0,3.0
5.0,2.0,2.0,5.0,2.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0
4.0,2.0,1.0,4.0,1.0,1.0
3.0,4.0,2.0,4.0,1.0,1.0
2.0,1.0,2.0,2.0,2.0,2.0
4.0,2.0,2.0,4.0,2.0,4.0
5.0,1.0,2.0,4.0,2.0,2.0
5.0,2.0,4.0,5.0,4.0,1.0
5.0,2.0,2.0,4.0,4.0,1.0
3.0,4.0,4.0,4.0,4.0,4.0
4.0,1.0,1.0,5.0,1.0,2.0
3.0,1.0,1.0,4.0,4.0,1.0
4.0,1.0,2.0,4.0,1.0,2.0
3.0,3.0,2.0,3.0,3.0,2.0
3.0,2.0,1.0,4.0,2.0,1.0
5.0,5.0,5.0,5.0,4.0,2.0
3.0,2.0,5.0,5.0,2.0,1.0
4.0,1.0,4.0,5.0,2.0,4.0
5.0,2.0,2.0,5.0,2.0,2.0
4.0,2.0,2.0,2.0,4.0,4.0
3.0,5.0,2.0,5.0,4.0,2.0
4.0,4.0,4.0,4.0,4.0,4.0
5.0,2.0,4.0,5.0,4.0,4.0
4.0,2.0,2.0,4.0,1.0,2.0
3.0,2.0,4.0,4.0,2.0,4.0
3.0,1.0,1.0,4.0,1.0,1.0
4.0,2.0,2.0,4.0,4.0,1.0
5.0,4.0,4.0,5.0,5.0,1.0
3.0,5.0,4.0,4.0,4.0,5.0
4.0,1.0,1.0,4.0,2.0,1.0
4.0,2.0,1.0,4.0,2.0,2.0
4.0,4.0,2.0,5.0,4.0,2.0
5.0,1.0,2.0,5.0,1.0,2.0
5.0,1.0,4.0,5.0,5.0,1.0
4.0,4.0,2.0,4.0,4.0,2.0
4.0,1.0,2.0,4.0,1.0,1.0
4.0,1.0,2.0,4.0,2.0,2.0
4.0,2.0,4.0,5.0,2.0,2.0
4.0,4.0,4.0,5.0,4.0,1.0
5.0,2.0,2.0,5.0,2.0,1.0
4.0,2.0,1.0,4.0,4.0,1.0
4.0,4.0,4.0,4.0,3.0,1.0
3.0,4.0,2.0,5.0,4.0,3.0
4.0,2.0,2.0,4.0,2.0,2.0
4.0,2.0,1.0,5.0,2.0,1.0
5.0,2.0,4.0,5.0,4.0,5.0
4.0,2.0,4.0,4.0,2.0,2.0
3.0,1.0,1.0,4.0,2.0,1.0
3.0,2.0,2.0,3.0,4.0,1.0
3.0,2.0,1.0,4.0,4.0,2.0
3.0,1.0,1.0,3.0,1.0,1.0
2.0,2.0,2.0,4.0,2.0,2.0
4.0,1.0,2.0,4.0,2.0,2.0
4.0,2.0,2.0,4.0,2.0,2.0
4.0,2.0,1.0,5.0,5.0,2.0
4.0,2.0,1.0,4.0,2.0,1.0
4.0,5.0,1.0,5.0,5.0,1.0
5.0,1.0,1.0,5.0,1.0,1.0
4.0,4.0,4.0,3.0,2.0,5.0
5.0,2.0,2.0,4.0,4.0,2.0
3.0,3.0,4.0,4.0,3.0,4.0
4.0,4.0,2.0,5.0,2.0,1.0
5.0,4.0,1.0,5.0,4.0,1.0
5.0,2.0,1.0,5.0,5.0,1.0
4.0,2.0,4.0,5.0,5.0,4.0
5.0,5.0,4.0,4.0,5.0,1.0
4.0,4.0,4.0,4.0,2.0,2.0
5.0,4.0,4.0,5.0,4.0,4.0
5.0,2.0,2.0,5.0,2.0,1.0
5.0,1.0,1.0,4.0,4.0,1.0
1.0,1.0,1.0,2.0,1.0,1.0
2.0,1.0,2.0,2.0,2.0,2.0
3.0,3.0,2.0,5.0,1.0,1.0
4.0,2.0,4.0,4.0,4.0,4.0
4.0,1.0,1.0,4.0,2.0,2.0
3.0,1.0,1.0,4.0,2.0,2.0
1.0,1.0,5.0,1.0,5.0,5.0
3.0,1.0,4.0,4.0,1.0,1.0
4.0,1.0,1.0,4.0,2.0,1.0
5.0,4.0,4.0,5.0,4.0,1.0
2.0,4.0,4.0,1.0,4.0,2.0
5.0,4.0,2.0,5.0,4.0,1.0
4.0,2.0,2.0,4.0,4.0,2.0
5.0,1.0,1.0,4.0,2.0,4.0
4.0,2.0,2.0,4.0,2.0,2.0
4.0,4.0,1.0,4.0,4.0,1.0
2.0,2.0,1.0,1.0,2.0,1.0
4.0,2.0,2.0,4.0,2.0,2.0
5.0,4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0,4.0
5.0,2.0,2.0,5.0,2.0,4.0
4.0,2.0,2.0,5.0,4.0,1.0
5.0,2.0,4.0,5.0,5.0,1.0
5.0,1.0,2.0,4.0,1.0,1.0
5.0,4.0,1.0,5.0,4.0,2.0
4.0,4.0,4.0,4.0,4.0,2.0
3.0,2.0,2.0,4.0,2.0,1.0
4.0,2.0,4.0,1.0,1.0,4.0
4.0,1.0,1.0,4.0,1.0,1.0
3.0,3.0,2.0,3.0,3.0,2.0
5.0,2.0,2.0,5.0,5.0,1.0
5.0,2.0,2.0,5.0,2.0,4.0
4.0,1.0,1.0,4.0,1.0,1.0
3.0,2.0,5.0,4.0,1.0,5.0
4.0,1.0,1.0,4.0,1.0,1.0
4.0,1.0,1.0,4.0,1.0,1.0
5.0,3.0,2.0,5.0,2.0,1.0
5.0,1.0,2.0,4.0,1.0,2.0
4.0,1.0,4.0,5.0,2.0,1.0
4.0,2.0,2.0,5.0,2.0,2.0
3.0,1.0,2.0,5.0,2.0,4.0
4.0,1.0,2.0,4.0,1.0,2.0
3.0,2.0,2.0,4.0,2.0,1.0
4.0,4.0,5.0,5.0,5.0,4.0
5.0,2.0,1.0,5.0,2.0,1.0
2.0,2.0,1.0,2.0,2.0,1.0
4.0,2.0,5.0,4.0,1.0,4.0
5.0,4.0,5.0,5.0,2.0,2.0
4.0,2.0,2.0,4.0,2.0,2.0
4.0,2.0,1.0,1.0,2.0,1.0
4.0,4.0,4.0,4.0,1.0,4.0
4.0,2.0,2.0,4.0,2.0,2.0
4.0,1.0,1.0,4.0,1.0,1.0
5.0,4.0,1.0,5.0,4.0,1.0
5.0,1.0,1.0,5.0,2.0,1.0
5.0,1.0,2.0,4.0,2.0,2.0
3.0,1.0,1.0,5.0,1.0,4.0
1.0,4.0,1.0,5.0,4.0,5.0
5.0,4.0,2.0,2.0,2.0,4.0
5.0,4.0,1.0,5.0,4.0,1.0
3.0,1.0,1.0,5.0,1.0,1.0
4.0,1.0,2.0,4.0,2.0,2.0
4.0,2.0,2.0,4.0,2.0,2.0
4.0,4.0,2.0,4.0,2.0,4.0
4.0,2.0,4.0,4.0,2.0,2.0
3.0,1.0,4.0,4.0,1.0,4.0
5.0,4.0,2.0,5.0,2.0,1.0
4.0,4.0,2.0,4.0,4.0,4.0
5.0,1.0,2.0,2.0,1.0,1.0
4.0,2.0,1.0,5.0,2.0,4.0
4.0,2.0,4.0,4.0,4.0,1.0
5.0,4.0,4.0,5.0,4.0,4.0
3.0,4.0,1.0,5.0,2.0,2.0
4.0,2.0,4.0,1.0,5.0,2.0
4.0,2.0,4.0,4.0,2.0,2.0
4.0,1.0,4.0,5.0,4.0,4.0
5.0,4.0,4.0,5.0,4.0,1.0
5.0,5.0,4.0,5.0,4.0,1.0
5.0,2.0,2.0,5.0,4.0,4.0
4.0,2.0,4.0,4.0,2.0,4.0
4.0,1.0,4.0,4.0,1.0,4.0
3.0,1.0,1.0,4.0,2.0,1.0
4.0,2.0,2.0,2.0,2.0,4.0
4.0,2.0,2.0,4.0,2.0,2.0
3.0,2.0,4.0,3.0,4.0,1.0
4.0,4.0,5.0,5.0,5.0,1.0
4.0,4.0,2.0,4.0,4.0,1.0
4.0,2.0,2.0,4.0,2.0,2.0
5.0,4.0,4.0,4.0,5.0,1.0
5.0,2.0,4.0,5.0,4.0,1.0
5.0,1.0,1.0,5.0,4.0,1.0
5.0,2.0,2.0,5.0,3.0,1.0
4.0,2.0,2.0,4.0,4.0,1.0
4.0,2.0,2.0,4.0,2.0,2.0
4.0,4.0,4.0,5.0,4.0,1.0
5.0,4.0,4.0,4.0,5.0,5.0
4.0,4.0,4.0,4.0,4.0,1.0
4.0,2.0,2.0,4.0,2.0,2.0
4.0,1.0,2.0,4.0,1.0,2.0
4.0,2.0,2.0,4.0,2.0,2.0
4.0,2.0,2.0,4.0,2.0,2.0
4.0,2.0,2.0,4.0,2.0,1.0
5.0,2.0,1.0,4.0,2.0,1.0
4.0,1.0,1.0,4.0,1.0,1.0
4.0,3.0,1.0,5.0,2.0,1.0
2.0,2.0,4.0,3.0,2.0,2.0
4.0,2.0,4.0,2.0,2.0,2.0
4.0,1.0,1.0,4.0,3.0,1.0
4.0,5.0,4.0,4.0,4.0,2.0
4.0,2.0,2.0,4.0,2.0,2.0
5.0,2.0,2.0,5.0,4.0,2.0
3.0,4.0,4.0,3.0,4.0,4.0
5.0,5.0,1.0,5.0,5.0,1.0
5.0,5.0,5.0,5.0,5.0,5.0
4.0,2.0,1.0,5.0,2.0,1.0
4.0,1.0,4.0,4.0,4.0,4.0
5.0,4.0,4.0,5.0,4.0,2.0
1.0,1.0,2.0,1.0,1.0,1.0
3.0,1.0,3.0,5.0,1.0,1.0
5.0,2.0,1.0,5.0,1.0,1.0
5.0,1.0,1.0,5.0,2.0,1.0
5.0,4.0,4.0,2.0,2.0,2.0
5.0,5.0,2.0,2.0,1.0,2.0
5.0,2.0,1.0,2.0,2.0,1.0
2.0,1.0,1.0,4.0,1.0,1.0
4.0,2.0,4.0,4.0,2.0,1.0
4.0,1.0,1.0,5.0,4.0,2.0
3.0,2.0,1.0,5.0,2.0,4.0
3.0,1.0,1.0,4.0,2.0,1.0
5.0,4.0,4.0,4.0,5.0,1.0
5.0,5.0,4.0,5.0,4.0,2.0
3.0,2.0,2.0,2.0,4.0,2.0
5.0,4.0,2.0,5.0,4.0,2.0
4.0,1.0,2.0,4.0,2.0,1.0
4.0,2.0,2.0,4.0,2.0,2.0
3.0,1.0,1.0,3.0,1.0,3.0
3.0,2.0,1.0,4.0,4.0,1.0
4.0,2.0,2.0,4.0,2.0,2.0
4.0,2.0,4.0,2.0,2.0,4.0
3.0,3.0,2.0,3.0,4.0,2.0
4.0,5.0,4.0,5.0,5.0,4.0
3.0,3.0,3.0,3.0,3.0,3.0
4.0,1.0,4.0,4.0,2.0,2.0
4.0,2.0,2.0,4.0,5.0,2.0
4.0,2.0,1.0,4.0,1.0,1.0
4.0,2.0,2.0,4.0,2.0,2.0
5.0,1.0,2.0,4.0,1.0,1.0
2.0,1.0,1.0,1.0,1.0,1.0
5.0,1.0,1.0,5.0,2.0,1.0
5.0,2.0,2.0,5.0,1.0,1.0
3.0,4.0,1.0,4.0,4.0,1.0
4.0,5.0,5.0,1.0,5.0,2.0
2.0,4.0,4.0,5.0,1.0,3.0
4.0,2.0,2.0,4.0,2.0,2.0
5.0,1.0,1.0,5.0,1.0,1.0
4.0,2.0,2.0,4.0,2.0,2.0
5.0,2.0,4.0,5.0,2.0,1.0
4.0,2.0,4.0,5.0,4.0,2.0
4.0,1.0,1.0,4.0,1.0,1.0
5.0,4.0,4.0,5.0,4.0,1.0
5.0,1.0,1.0,5.0,4.0,1.0
3.0,1.0,3.0,3.0,3.0,2.0
4.0,4.0,2.0,2.0,1.0,4.0
4.0,2.0,2.0,4.0,2.0,2.0
5.0,2.0,2.0,5.0,4.0,4.0
4.0,4.0,2.0,4.0,2.0,2.0
4.0,2.0,4.0,5.0,2.0,5.0
4.0,2.0,4.0,4.0,2.0,4.0
4.0,2.0,2.0,4.0,1.0,2.0
1.0,1.0,1.0,4.0,4.0,1.0
4.0,2.0,2.0,5.0,4.0,4.0
3.0,2.0,5.0,5.0,3.0,5.0
5.0,4.0,2.0,5.0,5.0,2.0
2.0,1.0,1.0,5.0,1.0,1.0
5.0,1.0,1.0,5.0,1.0,1.0
1.0,1.0,2.0,4.0,1.0,2.0
4.0,4.0,4.0,5.0,5.0,1.0
5.0,2.0,2.0,5.0,4.0,2.0
4.0,2.0,4.0,4.0,1.0,4.0
2.0,1.0,1.0,5.0,2.0,1.0
2.0,2.0,2.0,2.0,2.0,2.0
4.0,2.0,2.0,5.0,4.0,4.0
2.0,2.0,2.0,4.0,2.0,2.0
5.0,4.0,5.0,5.0,5.0,5.0
4.0,1.0,2.0,4.0,2.0,1.0
1.0,2.0,1.0,4.0,2.0,2.0
4.0,1.0,4.0,4.0,1.0,4.0
5.0,5.0,5.0,5.0,5.0,4.0
4.0,1.0,4.0,4.0,1.0,1.0
4.0,2.0,2.0,5.0,2.0,2.0
3.0,2.0,2.0,4.0,1.0,1.0
4.0,2.0,4.0,4.0,2.0,4.0
3.0,5.0,5.0,5.0,5.0,4.0
2.0,1.0,2.0,4.0,2.0,2.0
4.0,1.0,1.0,4.0,5.0,2.0
4.0,2.0,5.0,2.0,2.0,5.0
3.0,1.0,1.0,5.0,2.0,1.0
5.0,3.0,2.0,5.0,5.0,1.0
3.0,1.0,4.0,4.0,2.0,4.0
4.0,2.0,2.0,4.0,2.0,2.0
2.0,2.0,4.0,4.0,2.0,4.0
3.0,1.0,1.0,4.0,2.0,2.0
3.0,1.0,1.0,1.0,1.0,5.0
4.0,1.0,2.0,2.0,1.0,2.0
4.0,1.0,1.0,4.0,1.0,1.0
4.0,1.0,1.0,4.0,2.0,2.0
4.0,4.0,2.0,4.0,2.0,1.0
4.0,5.0,4.0,5.0,5.0,4.0
1.0,1.0,1.0,4.0,1.0,1.0
5.0,2.0,1.0,5.0,4.0,1.0
4.0,2.0,2.0,4.0,2.0,1.0
4.0,2.0,4.0,2.0,2.0,2.0
4.0,2.0,2.0,2.0,1.0,2.0
4.0,2.0,4.0,2.0,2.0,4.0
4.0,2.0,1.0,4.0,2.0,1.0
4.0,2.0,2.0,4.0,4.0,2.0
5.0,1.0,1.0,5.0,4.0,2.0
3.0,1.0,5.0,5.0,2.0,2.0
5.0,5.0,1.0,4.0,4.0,1.0
5.0,4.0,4.0,5.0,4.0,5.0
4.0,5.0,5.0,4.0,5.0,5.0
3.0,1.0,4.0,4.0,1.0,1.0
4.0,2.0,2.0,3.0,2.0,2.0
4.0,2.0,1.0,2.0,2.0,1.0
4.0,4.0,5.0,4.0,5.0,4.0
4.0,2.0,1.0,5.0,4.0,2.0
5.0,2.0,3.0,5.0,1.0,1.0
4.0,2.0,2.0,5.0,2.0,1.0
5.0,4.0,2.0,5.0,4.0,2.0
3.0,1.0,1.0,5.0,4.0,1.0
5.0,2.0,1.0,5.0,2.0,2.0
5.0,1.0,1.0,4.0,2.0,1.0
4.0,2.0,2.0,4.0,2.0,1.0
4.0,4.0,4.0,4.0,4.0,1.0
5.0,4.0,4.0,4.0,2.0,2.0
4.0,2.0,2.0,4.0,4.0,4.0
3.0,1.0,2.0,4.0,4.0,2.0
4.0,2.0,2.0,4.0,2.0,1.0
5.0,4.0,2.0,5.0,4.0,1.0
4.0,2.0,2.0,5.0,2.0,1.0
5.0,2.0,2.0,4.0,2.0,2.0
5.0,2.0,4.0,5.0,4.0,2.0
4.0,2.0,2.0,4.0,1.0,2.0
4.0,2.0,2.0,2.0,2.0,2.0
5.0,4.0,1.0,5.0,5.0,2.0
4.0,2.0,2.0,5.0,4.0,1.0
4.0,1.0,1.0,4.0,1.0,4.0
2.0,1.0,1.0,2.0,1.0,1.0
4.0,1.0,1.0,5.0,4.0,1.0
4.0,2.0,2.0,4.0,2.0,1.0
4.0,1.0,4.0,4.0,2.0,2.0
5.0,2.0,2.0,5.0,2.0,2.0
3.0,1.0,1.0,4.0,1.0,1.0
3.0,1.0,1.0,4.0,1.0,1.0
4.0,5.0,5.0,4.0,4.0,5.0
4.0,2.0,2.0,4.0,2.0,2.0
3.0,2.0,2.0,5.0,4.0,1.0
4.0,1.0,1.0,4.0,4.0,1.0
3.0,1.0,2.0,2.0,2.0,2.0
4.0,1.0,2.0,4.0,2.0,2.0
4.0,2.0,4.0,4.0,4.0,1.0
3.0,3.0,2.0,3.0,2.0,2.0
4.0,2.0,2.0,4.0,2.0,4.0
4.0,4.0,5.0,4.0,5.0,2.0
4.0,2.0,4.0,4.0,4.0,4.0
4.0,2.0,2.0,4.0,2.0,4.0
1.0,1.0,1.0,1.0,1.0,5.0
4.0,2.0,1.0,4.0,4.0,1.0
5.0,1.0,1.0,4.0,2.0,2.0
3.0,4.0,4.0,4.0,1.0,4.0
3.0,2.0,1.0,5.0,2.0,1.0
2.0,3.0,1.0,5.0,2.0,1.0
4.0,4.0,2.0,5.0,4.0,4.0
4.0,2.0,1.0,4.0,2.0,1.0
5.0,1.0,2.0,4.0,2.0,2.0
4.0,4.0,1.0,5.0,4.0,1.0
5.0,4.0,5.0,5.0,5.0,2.0
2.0,2.0,2.0,4.0,2.0,2.0
4.0,2.0,1.0,4.0,4.0,2.0
2.0,4.0,2.0,5.0,5.0,5.0
2.0,4.0,2.0,4.0,2.0,2.0
4.0,4.0,2.0,5.0,4.0,1.0
4.0,1.0,1.0,4.0,1.0,4.0
3.0,2.0,2.0,2.0,2.0,4.0
5.0,1.0,5.0,5.0,5.0,1.0
4.0,1.0,5.0,2.0,1.0,5.0
5.0,1.0,1.0,5.0,1.0,1.0
4.0,2.0,4.0,4.0,2.0,2.0
5.0,4.0,4.0,4.0,4.0,4.0
4.0,4.0,5.0,4.0,4.0,2.0
4.0,1.0,4.0,4.0,2.0,1.0
5.0,4.0,5.0,5.0,4.0,4.0
4.0,2.0,2.0,4.0,2.0,2.0
4.0,1.0,1.0,4.0,1.0,2.0
4.0,2.0,1.0,5.0,4.0,4.0
4.0,1.0,4.0,4.0,1.0,4.0
4.0,1.0,1.0,4.0,1.0,1.0
4.0,4.0,2.0,4.0,2.0,1.0
3.0,1.0,4.0,4.0,4.0,4.0
5.0,4.0,2.0,5.0,2.0,1.0
3.0,1.0,1.0,3.0,1.0,1.0
4.0,4.0,4.0,2.0,4.0,2.0
5.0,1.0,1.0,5.0,1.0,1.0
3.0,1.0,2.0,2.0,1.0,1.0
5.0,2.0,2.0,4.0,1.0,1.0
5.0,2.0,2.0,4.0,2.0,2.0
5.0,4.0,1.0,5.0,4.0,1.0
2.0,2.0,5.0,4.0,4.0,2.0
2.0,1.0,4.0,4.0,2.0,2.0
5.0,4.0,5.0,5.0,4.0,5.0
5.0,2.0,2.0,2.0,2.0,4.0
4.0,1.0,4.0,4.0,2.0,1.0
5.0,1.0,1.0,4.0,2.0,1.0
4.0,2.0,1.0,4.0,2.0,1.0
3.0,2.0,2.0,5.0,2.0,1.0
3.0,2.0,2.0,5.0,2.0,1.0
3.0,1.0,1.0,4.0,1.0,1.0
5.0,4.0,4.0,5.0,4.0,1.0
5.0,4.0,4.0,5.0,4.0,2.0
4.0,5.0,2.0,4.0,5.0,2.0
4.0,2.0,2.0,5.0,1.0,1.0
5.0,2.0,2.0,5.0,2.0,1.0
5.0,4.0,1.0,5.0,4.0,1.0
3.0,3.0,2.0,2.0,3.0,2.0
4.0,2.0,4.0,4.0,4.0,4.0
3.0,5.0,4.0,1.0,1.0,1.0
2.0,2.0,2.0,2.0,2.0,2.0
5.0,5.0,5.0,4.0,4.0,2.0
4.0,4.0,2.0,4.0,4.0,1.0
3.0,2.0,4.0,2.0,1.0,4.0
5.0,4.0,4.0,5.0,4.0,4.0
5.0,4.0,2.0,5.0,2.0,1.0
1.0,1.0,1.0,2.0,1.0,2.0
4.0,1.0,1.0,4.0,2.0,1.0
4.0,2.0,4.0,5.0,2.0,4.0
4.0,2.0,4.0,5.0,4.0,5.0
3.0,2.0,2.0,5.0,4.0,2.0
4.0,2.0,2.0,4.0,2.0,2.0
2.0,2.0,5.0,2.0,2.0,4.0
3.0,5.0,1.0,5.0,2.0,1.0
4.0,2.0,2.0,5.0,2.0,1.0
5.0,3.0,4.0,5.0,5.0,4.0
5.0,1.0,5.0,4.0,1.0,5.0
5.0,2.0,1.0,5.0,2.0,1.0
2.0,1.0,1.0,2.0,1.0,1.0
3.0,2.0,1.0,4.0,1.0,1.0
4.0,2.0,5.0,4.0,4.0,2.0
5.0,4.0,5.0,5.0,5.0,5.0
5.0,2.0,4.0,4.0,5.0,1.0
5.0,2.0,2.0,5.0,2.0,2.0
4.0,1.0,1.0,5.0,2.0,2.0
4.0,2.0,2.0,2.0,2.0,2.0
2.0,4.0,1.0,4.0,5.0,1.0
4.0,1.0,2.0,4.0,1.0,2.0
5.0,4.0,5.0,5.0,4.0,1.0
3.0,1.0,2.0,4.0,5.0,2.0
4.0,2.0,4.0,4.0,2.0,2.0
4.0,2.0,4.0,4.0,2.0,2.0
4.0,1.0,2.0,4.0,2.0,2.0
3.0,2.0,1.0,4.0,2.0,1.0
4.0,4.0,5.0,4.0,5.0,5.0
4.0,1.0,1.0,4.0,1.0,1.0
5.0,5.0,5.0,5.0,5.0,5.0
4.0,2.0,4.0,4.0,2.0,2.0
3.0,4.0,4.0,5.0,4.0,4.0
4.0,2.0,5.0,4.0,4.0,1.0
1.0,2.0,1.0,4.0,4.0,1.0
5.0,4.0,2.0,4.0,5.0,2.0
5.0,4.0,1.0,5.0,5.0,1.0
5.0,2.0,2.0,5.0,2.0,5.0
5.0,5.0,5.0,4.0,5.0,5.0
4.0,5.0,1.0,5.0,5.0,1.0
4.0,1.0,1.0,4.0,1.0,1.0
4.0,2.0,2.0,4.0,2.0,2.0
2.0,2.0,1.0,4.0,2.0,1.0
3.0,5.0,1.0,5.0,5.0,1.0
3.0,4.0,1.0,5.0,4.0,1.0
2.0,1.0,2.0,5.0,1.0,4.0
2.0,1.0,2.0,2.0,2.0,2.0
4.0,2.0,2.0,2.0,2.0,1.0
3.0,2.0,1.0,5.0,1.0,1.0
4.0,2.0,4.0,5.0,2.0,4.0
4.0,4.0,1.0,4.0,4.0,1.0
3.0,1.0,1.0,3.0,1.0,1.0
3.0,1.0,4.0,3.0,1.0,4.0
4.0,1.0,1.0,4.0,1.0,1.0
4.0,1.0,1.0,4.0,1.0,1.0
4.0,2.0,4.0,2.0,1.0,1.0
4.0,2.0,4.0,4.0,2.0,2.0
5.0,2.0,2.0,4.0,2.0,2.0
4.0,2.0,1.0,4.0,4.0,1.0
5.0,2.0,4.0,2.0,2.0,4.0
4.0,2.0,2.0,2.0,2.0,4.0
4.0,5.0,4.0,4.0,5.0,1.0
4.0,2.0,2.0,4.0,2.0,2.0
4.0,1.0,1.0,4.0,1.0,1.0
4.0,2.0,2.0,5.0,2.0,1.0
4.0,4.0,1.0,5.0,4.0,1.0
2.0,1.0,1.0,4.0,1.0,1.0
4.0,4.0,2.0,4.0,5.0,5.0
4.0,2.0,2.0,4.0,4.0,4.0
3.0,2.0,1.0,4.0,5.0,1.0
5.0,5.0,4.0,5.0,4.0,4.0
3.0,3.0,1.0,4.0,5.0,1.0
3.0,1.0,1.0,1.0,1.0,1.0
4.0,2.0,2.0,4.0,2.0,2.0
3.0,2.0,2.0,2.0,4.0,2.0
3.0,1.0,1.0,1.0,1.0,1.0
5.0,4.0,2.0,5.0,4.0,4.0
4.0,3.0,1.0,4.0,3.0,4.0
2.0,2.0,2.0,4.0,2.0,2.0
4.0,4.0,2.0,2.0,2.0,2.0
5.0,4.0,1.0,4.0,2.0,4.0
5.0,2.0,2.0,4.0,4.0,2.0
3.0,3.0,1.0,5.0,2.0,1.0
4.0,4.0,2.0,4.0,4.0,2.0
5.0,2.0,4.0,5.0,5.0,5.0
4.0,1.0,4.0,4.0,2.0,2.0
1.0,1.0,1.0,2.0,2.0,1.0
4.0,3.0,1.0,1.0,1.0,1.0
5.0,4.0,2.0,4.0,4.0,1.0
4.0,2.0,2.0,4.0,2.0,2.0
4.0,2.0,2.0,4.0,2.0,2.0
2.0,5.0,2.0,4.0,5.0,2.0
3.0,2.0,2.0,4.0,2.0,4.0
4.0,2.0,1.0,4.0,1.0,1.0
4.0,4.0,1.0,4.0,2.0,1.0
4.0,2.0,4.0,4.0,4.0,4.0
5.0,1.0,2.0,1.0,5.0,2.0
5.0,2.0,4.0,5.0,2.0,1.0
4.0,2.0,2.0,4.0,4.0,1.0
3.0,2.0,2.0,3.0,2.0,2.0
4.0,1.0,1.0,4.0,1.0,1.0
3.0,3.0,4.0,4.0,5.0,4.0
3.0,1.0,1.0,3.0,1.0,1.0
5.0,2.0,2.0,4.0,4.0,4.0
4.0,2.0,2.0,4.0,4.0,4.0
4.0,2.0,4.0,5.0,2.0,1.0
1.0,1.0,4.0,2.0,1.0,4.0
3.0,1.0,1.0,5.0,1.0,1.0
3.0,2.0,2.0,4.0,2.0,1.0
2.0,1.0,1.0,4.0,1.0,1.0
5.0,4.0,5.0,4.0,4.0,5.0
4.0,2.0,2.0,4.0,4.0,2.0
3.0,1.0,1.0,3.0,1.0,1.0
4.0,1.0,1.0,4.0,2.0,1.0
5.0,5.0,2.0,5.0,5.0,1.0
4.0,2.0,1.0,4.0,1.0,1.0
3.0,3.0,2.0,2.0,2.0,5.0
4.0,2.0,2.0,5.0,4.0,4.0
3.0,5.0,4.0,5.0,4.0,1.0
5.0,1.0,2.0,4.0,1.0,2.0
5.0,2.0,2.0,4.0,3.0,2.0
4.0,2.0,4.0,5.0,5.0,2.0
3.0,1.0,1.0,4.0,1.0,1.0
5.0,5.0,1.0,5.0,5.0,1.0
3.0,1.0,4.0,3.0,1.0,4.0
4.0,1.0,2.0,4.0,2.0,1.0
3.0,1.0,2.0,4.0,3.0,1.0
1.0,1.0,1.0,1.0,2.0,2.0
3.0,1.0,1.0,3.0,4.0,2.0
1.0,2.0,5.0,1.0,2.0,5.0
3.0,2.0,2.0,5.0,4.0,4.0
4.0,2.0,2.0,4.0,4.0,2.0
5.0,2.0,2.0,5.0,4.0,4.0
4.0,2.0,2.0,4.0,2.0,1.0
4.0,2.0,1.0,5.0,4.0,1.0
5.0,4.0,2.0,5.0,4.0,2.0
4.0,2.0,2.0,4.0,1.0,4.0
4.0,4.0,1.0,4.0,4.0,1.0
5.0,2.0,1.0,5.0,1.0,1.0
5.0,5.0,2.0,5.0,5.0,2.0
5.0,4.0,4.0,5.0,4.0,4.0
4.0,2.0,2.0,5.0,4.0,1.0
5.0,5.0,1.0,4.0,2.0,1.0
4.0,2.0,2.0,4.0,2.0,5.0
4.0,2.0,2.0,4.0,2.0,1.0
4.0,4.0,4.0,5.0,4.0,1.0
4.0,2.0,2.0,5.0,3.0,4.0
4.0,1.0,4.0,4.0,2.0,1.0
4.0,1.0,2.0,5.0,4.0,1.0
2.0,1.0,5.0,1.0,2.0,5.0
4.0,1.0,4.0,4.0,1.0,5.0
4.0,4.0,4.0,5.0,5.0,1.0
4.0,2.0,1.0,4.0,2.0,2.0
5.0,2.0,4.0,4.0,2.0,1.0
5.0,4.0,2.0,5.0,4.0,2.0
5.0,2.0,4.0,4.0,2.0,2.0
2.0,2.0,2.0,4.0,2.0,2.0
5.0,4.0,5.0,4.0,4.0,4.0
2.0,1.0,1.0,2.0,2.0,1.0
5.0,2.0,2.0,5.0,4.0,4.0
5.0,4.0,1.0,5.0,5.0,5.0
4.0,4.0,1.0,4.0,4.0,1.0
4.0,1.0,1.0,2.0,1.0,1.0
3.0,2.0,2.0,4.0,1.0,2.0
4.0,4.0,4.0,4.0,4.0,4.0
4.0,2.0,2.0,4.0,1.0,2.0
5.0,1.0,1.0,4.0,2.0,2.0
